id,name,username,date,hashtags,tweet
1250847392527720457,Kristian Thulesen Dahl,kristianthdahl,2020-04-16,"['#dkpol', '#ældresagen', '#efterskoler']",Regeringen er forhippet på at genåbne liberale erhverv. Men hvorfor ikke undtage nogle og så lade eks efterskolerne genåbne? Og så har Ældre Sagen vigtige pointer ift de ældre. Dem bør vi lytte til! Ser frem til mødet med stm og kolleger lige nu! #dkpol #ældresagen #efterskoler
1250523108487958528,Kristian Thulesen Dahl,kristianthdahl,2020-04-15,"['#dkpol', '#covid19']","Lad os lave en rækkefølge for genåbning. Så selvom man ikke bliver åbnet nu, ved man i det mindste, hvor i køen man er. Stadig selvfølgelig en sundhedsfaglig vurdering hvornår der kan åbnes mere, men klarhed over rækkefølgen vil være en kæmpehjælp for mange! #dkpol #COVID19 pic.twitter.com/Q3c45gOwqU"
1250069239697940480,Kristian Thulesen Dahl,kristianthdahl,2020-04-14,['#dkpol'],"Ser frem til partiledermøde. Håber det viser, at stm har lyttet til kritikken af, at hun har kørt solo. At hun derfor nu vil inddrage partierne i forhold til, hvordan vi bedre kan åbne Danmark op igen. Så er vi til gengæld helt klar til igen at gøre tingene i fællesskab. #dkpol"
1248910047620534274,Kristian Thulesen Dahl,kristianthdahl,2020-04-11,['#dkpol'],"DF stillede forslag om, at asylsøgere skulle afvises ved grænsen - ligesom andre udlændinge. Rad var forargede - mente ikke, det var et nødvendigt forslag i disse tider. Nu kommer de selv med et, der vel så må være endnu mindre nødvendigt! Moral er godt - Dobbeltmoral? #dkpol pic.twitter.com/gS73EdtrNm"
1248732157436100610,Kristian Thulesen Dahl,kristianthdahl,2020-04-10,['#dkpol'],Mon ikke 9. og 10. klasserne ville være bedre til at holde afstand og vaske hænder end børn i børnehaven og de yngste klasser i folkeskolen? Hvorfor blev den mulighed ikke vurderet i regeringens modeller ift genåbning? #dkpol  https://www.ritzau.dk/nyhed 
1248220065369067520,Kristian Thulesen Dahl,kristianthdahl,2020-04-09,"['#dkpol', '#dkcorona', '#hjælpepakker']","Corona-krisen rammer hårdt. Ingen tvivl om at hjælpepakker må forlænges og gøres mere fleksible. Vi forhandler som de øvrige partier lige nu med regeringen og håber på lydhørhed, så vi kan løse tingene i fællesskab! #dkpol #dkcorona #hjælpepakker"
1247631626785427456,Kristian Thulesen Dahl,kristianthdahl,2020-04-07,['#dkpol'],Godt arbejde Pernille💪 Flot aftale👏 #dkpol https://twitter.com/BendixenPebe/status/1247626628378832896 …
1246794025325256705,Kristian Thulesen Dahl,kristianthdahl,2020-04-05,['#dkpol'],Vi skal i fællesskab løse krisen. Ikke kun formelt - men også reelt. Også når Danmark skal genåbnes! For hvordan skal genåbningen i praksis foregå? Læs med her! #dkpol https://danskfolkeparti.dk/vi-skal-i-faellesskab-loese-krisen-ikke-kun-formelt-men-ogsaa-reelt-ogsaa-naar-danmark-skal-genaabnes-for-hvordan-skal-genaabningen-i-praksis-foregaa/ …
1246166955255611392,Kristian Thulesen Dahl,kristianthdahl,2020-04-03,['#dkpol'],Kloge ord fra Søren Gade. Lyder jo helt nationalt-konservativt😁 Håber Morten Løkkegaard og de andre gode Venstre-folk lader sig inspirere🙃 #dkpol https://jyllands-posten.dk/debat/blogs/soerengade/ECE12054420/eu-skal-ikke-have-mere-magt-oven-paa-krisen/ …
1245665698438938624,Kristian Thulesen Dahl,kristianthdahl,2020-04-02,['#dkpol'],"Stop for asylsøgere til DK under corona-krisen. Det kæmper Peter Skaarup aktivt for på vores vegne i salen lige nu! Her i en kommentar til soc dem, der desværre er imod vores forslag. #dkpol pic.twitter.com/xBZqDmVtTn"
1245635062021754881,Kristian Thulesen Dahl,kristianthdahl,2020-04-02,['#dkpol'],Egentlig utrolig efter regeringen har været så svær at få i omdrejninger på kultur- og medieområdet.... #dkpol https://twitter.com/MrMesserschmidt/status/1245633443423072256 …
1243218540238340096,Kristian Thulesen Dahl,kristianthdahl,2020-03-26,"['#dkpol', '#dkrødekors']","Besøgt Røde Kors callcenter i København. Talt med bl.a generalsekretær Anders Ladekarl. Frivillige modtager opkald fra folk, der har brug for hjælp. Kæder dem sammen med andre frivillige, som tager ud og hjælper. Tak for indsatsen! De har iøvrigt tlf 35299660. #dkpol #dkRødekors pic.twitter.com/QnXWAkJ0PG"
1243140356843200514,Kristian Thulesen Dahl,kristianthdahl,2020-03-26,['#dkpol'],"Der er stadig gang i Folketinget. Jeg arbejder på kontoret, men jeg lytter til kloge ord fra vores finansordfører fra talerstolen i folketingssalen. #dkpol pic.twitter.com/Vp7e0Y5Hxn"
1242801859162771458,Kristian Thulesen Dahl,kristianthdahl,2020-03-25,['#dkpol'],"Utroligt som nogle partier benytter enhver mulighed for at kræve lempelser af reglerne for udlændinge. Selvfølgelig skal de ikke det! Vi skal bruge alle vores ressourcer for at sikre, at danskerne kommer bedst muligt igennem denne krisetid! #dkpol https://politiken.dk/indland/art7723746/R-og-EL-vil-have-Tesfaye-til-at-lave-corona-lempelse-af-udl%C3%A6ndingeregler …"
1242534846729256961,Kristian Thulesen Dahl,kristianthdahl,2020-03-24,['#dkpol'],"Opfordring til statsministeren: Nu skal hjælpepakker ud at virke – men det skal sikres, at pengene hjælper de rigtige - IKKE svindlere! #dkpol https://danskfolkeparti.dk/opfordring-til-statsministeren-nu-skal-hjaelpepakker-ud-at-virke-men-det-skal-sikres-at-pengene-hjaelper-de-rigtige/ …"
1242508431199797248,Kristian Thulesen Dahl,kristianthdahl,2020-03-24,"['#dkpol', '#ældresagen']",Reddet på målstregen: TV-signal går ikke i sort den 1. april. Vigtigt i en tid hvor informationerne skal flyde nemt! #dkpol #ældresagen https://ditoverblik.dk/reddet-paa-maalstregen-tv-signal-gaar-ikke-i-sort-den-1-april/ …
1242435294223368193,Kristian Thulesen Dahl,kristianthdahl,2020-03-24,"['#dkpol', '#dkmedier']","Et demokrati har brug for en levende, kritisk, mangfoldig presse. Men det er i fare nu - annonceindtægterne er i frit fald! Vi bør derfor gøre noget nu for også at hjælpe vores medier gennem krisen! #dkpol #dkmedier https://www.tv2fyn.dk/coronavirus-paa-fyn/thulesen-dahl-aviser-har-brug-hjaelpepakke-nu …"
1242100799049732099,Kristian Thulesen Dahl,kristianthdahl,2020-03-23,"['#dkpol', '#ældresagen']","Ældre og udsatte skal kunne være sikker på at få dagligvarer. Også i en situation hvor de ikke selv kan hente varerne. Det har DF et forslag, der kan sikre! Læs med her! #dkpol #ældresagen https://ditoverblik.dk/koebmaend-bakker-df-forslag-op-om-statstilskud-til-udbringning-af-varer/ …"
1242027854042468352,Kristian Thulesen Dahl,kristianthdahl,2020-03-23,['#dkpol'],"Partilederne har møde med statsminister og sundhedsmyndigheder i dag. Regner med en grundig orientering om Berlingskes historie om, hvorvidt vi har sagt nej tak til testudstyr fra Sydkorea. #dkpol https://www.berlingske.dk/business/sydkorea-tilboed-danmark-tusindvis-af-coronatest.-svaret-var-nej-tak …"
1241299797535076353,Kristian Thulesen Dahl,kristianthdahl,2020-03-21,['#dkpol'],En anderledes uge er gået - med formaning fra selveste Dronningen! - Læs med her! #dkpol https://danskfolkeparti.dk/en-anderledes-uge-er-gaaet-med-formaning-fra-selveste-dronningen/ …
1241049359782903808,Kristian Thulesen Dahl,kristianthdahl,2020-03-20,"['#dkpol', '#give', '#linbergdining']",Overalt i landet er der en iderigdom og hjælpsomhed for at skabe hygge i en udfordrende tid. Vores lokale kro i Give har eks lige sendt live - guidet os igennem en lækker fiskeret. Tak til alle Jer der gør noget ekstra for andre i disse uger🙏 #dkpol #give #linbergdining pic.twitter.com/UkVfjHLoLn
1240214541453139971,Kristian Thulesen Dahl,kristianthdahl,2020-03-18,['#dkpol'],Dette må ikke ske! Ændringerne må udskydes. Vigtigt at alle - især ældre - fortsat kan modtage informationer via TV! #dkpol https://www.berlingske.dk/nyheder/150.000-danskere-kan-miste-tv-signalet-midt-i-coronakrise …
1240047976942370818,Kristian Thulesen Dahl,kristianthdahl,2020-03-17,[],Det her er klasse👍🏼💪 Sådan noget der får smilet frem i en svær tid! Lyt med... https://twitter.com/MAGTsatire/status/1239845515950424065 …
1239996354874822666,Kristian Thulesen Dahl,kristianthdahl,2020-03-17,['#dkpol'],"Hvor bliver man stolt, når man hører vores Dronning. Danmark er i krise og vi har brug for, at alle lytter og håndterer tingene rigtigt. Det sætter vores Dronning de helt rigtige ord på. Nu er der ingen, der længere har en undskyldning for ikke at forstå alvoren! Tak. #dkpol"
1239962411030835203,Kristian Thulesen Dahl,kristianthdahl,2020-03-17,['#dkpol'],"Jeg har i dag opfordret regeringen til at lade Center for Cybersikkerhed lave en daglig oplysningsindsats til danskerne om, hvem der forsøger at misbruge den triste situation med corona til at snyde og bedrage. Primært for at hjælpe ældre og udsatte imod at blive snydt! #dkpol"
1239843361063931904,Kristian Thulesen Dahl,kristianthdahl,2020-03-17,['#dkpol'],FT vedtager hjælpepakke til virksomheder. Men mere er påkrævet. DF’s Dennis Flydtkjær på talerstolen. Vigtigt regeringen lytter! #dkpol pic.twitter.com/pzsyT00Gzp
1239794118290821122,Kristian Thulesen Dahl,kristianthdahl,2020-03-17,['#dkpol'],Stoppe corona er også lig med et stop for asylsøgere ind over den danske grænse! Læs hvorfor her! #dkpol https://ditoverblik.dk/tyskland-nyankomne-migranter-bringer-corona-virus-med-sig/ …
1239549194123325442,Kristian Thulesen Dahl,kristianthdahl,2020-03-16,"['#dkpol', '#coronadk']","Holland lukker for asylsøgere. Hvorfor gør regeringen ikke det samme i forhold til Danmark? Det fremhæves hele tiden, at vi hellere skal gøre for meget nu end fortryde senere. Hvorfor så tøve her? #dkpol #coronadk https://www.berlingske.dk/internationalt/nu-faar-coronavirussen-ogsaa-holland-til-at-lukke-graenserne-men …"
1239303866270781443,Kristian Thulesen Dahl,kristianthdahl,2020-03-15,['#dkpol'],"Ingen nye byrder på erhvervslivet, før vi kender konsekvenserne af corona-krisen! Læs mere i JP mandag! #dkpol https://jyllands-posten.dk/premium/indland/ECE12011480/coronakrisen-presser-regeringens-klimaplaner/ …"
1239147497802674178,Kristian Thulesen Dahl,kristianthdahl,2020-03-15,['#dkpol'],"Hjælpepakke til lønmodtagere og virksomheder. DF bakker grundlæggende op. Men vi stiller også spørgsmålet, om det er rigtigt med en bundgrænse. Hvad med de små virksomheder eller de helt små selvstændige? De sikres ikke lige så godt som medarbejdere i større virksomheder. #dkpol"
1238529764878622721,Kristian Thulesen Dahl,kristianthdahl,2020-03-13,['#dkpol'],Regeringen har lyttet og indfører grænsekontrol. Nu skal den også være effektiv. Kontrollen bør nemlig også indeholde feber-tjek af indrejsende og afvisning af asylsøgere. De skal dermed ikke ind i landet. De sidste to ting mangler desværre stadig i regeringens initiativ. #dkpol
1238420788451119105,Kristian Thulesen Dahl,kristianthdahl,2020-03-13,['#dkpol'],"Så er vi klar til at behandle den økonomiske håndsrækning, der er nødvendig for at holde hånden under virksomheder og medarbejdere i denne krisetid. Godt grundlag fra regeringen, men også nødvendigt med forbedringer. Håber regeringen er parat til at lytte til Folketinget! #dkpol pic.twitter.com/WnNxN5TIdy"
1238164863798644739,Kristian Thulesen Dahl,kristianthdahl,2020-03-12,['#dkpol'],"Coronavirus kræver sammenhold, ansvarlighed og samfundssind. Det skal få os igennem den svære tid. Læs mit ugebrev her. #dkpol https://danskfolkeparti.dk/coronavirus-kraever-sammenhold-ansvarlighed-og-samfundssind-det-skal-faa-os-igennem-den-svaere-tid/ …"
1238023190280093697,Kristian Thulesen Dahl,kristianthdahl,2020-03-12,['#dkpol'],"STOP! FT fortsætter sit arbejde. Vi udsætter det, der kan udsættes - dæmper aktiviteten - men vi skal stadig repræsentere danskerne. Bl.a for at sikre kontrol ved vores grænser. Nytter jo ikke at bede danskerne gøre en masse, hvis der fortsat strømmer smittede ind udefra! #dkpol pic.twitter.com/24rFudfj2j"
1237826487593635846,Kristian Thulesen Dahl,kristianthdahl,2020-03-11,['#dkpol'],"Fuld opbakning fra DF til de nødvendige tiltag for at stoppe udbredelsen af corona. Hellere for meget nu end senere erkendelse af, at initiativerne var for små og kom for sent! Det gælder så også indrejsekontrol i vores lufthavne og ved grænsen - bl .a til Sverige! #dkpol"
1237396512579207168,Kristian Thulesen Dahl,kristianthdahl,2020-03-10,"['#dkpol', '#dkbiz']","Fine tiltag for at afhjælpe konsekvenser af corona for erhvervslivet mv. Men DF vil foreslå, at disse suppleres af initiativer for de lønmodtagere, der bliver ramt. Konkret kan det være ydelse til dem, der kommer i karantæne og som følge heraf mister lønindtægten. #dkpol #dkbiz"
1236943366388146182,Kristian Thulesen Dahl,kristianthdahl,2020-03-09,['#dkpol'],"Vi bør i DK på tilsvarende vis sikre en håndsrækning til dem, der rammes af generne efter curona-udbruddet! DF rejser det overfor regeringen. #dkpol pic.twitter.com/SarnLtp7m9"
1236771131157250048,Kristian Thulesen Dahl,kristianthdahl,2020-03-08,"['#dkpol', '#ældresagen']","Seniorer fravælges i staten. Fyres først og ansættes ikke! Det dur simpelthen ikke. DF vil holde regeringen fast på løftet om, at denne linje stoppes! #dkpol #ældresagen pic.twitter.com/FGRv3m7LiC"
1236405749229604864,Kristian Thulesen Dahl,kristianthdahl,2020-03-07,['#dkpol'],To aviser søndag = samme budskab! Lover godt. Der skal sættes markant hårdere ind overfor social kontrol i muslimske miljøer! Læs hvad Venstres Jacob Ellemann og vores Marie Krarup siger og skriver i Berlingske og Jyllands-Posten søndag👏 #dkpol pic.twitter.com/ylyQ3TZ769
1236304500148842496,Kristian Thulesen Dahl,kristianthdahl,2020-03-07,['#dkpol'],Lige bag opmærksomheden om corona lurer en endnu større risiko for Danmark… - Læs mit ugebrev! #dkpol https://danskfolkeparti.dk/lige-bag-opmaerksomheden-om-corona-lurer-en-endnu-stoerre-risiko-for-danmark/ …
1235896476951330816,Kristian Thulesen Dahl,kristianthdahl,2020-03-06,['#dkpol'],"Fuld opbakning til initiativer imod udbredelsen af curona. Vigtigt at Danmark står sammen især for at sikre  imod, at ældre og syge medborgere bliver smittet. De er i en særlig risiko.#dkpol"
1235704922135506947,Kristian Thulesen Dahl,kristianthdahl,2020-03-06,['#dkpol'],Forhandlingerne om en ny udligningsordning er kørt helt af sporet. Noget drastisk bør ske for at komme videre!  https://www.dr.dk/nyheder/indland/thulesen-dahl-om-udligningskaos-mette-frederiksen-boer-saette-sig-bordenden … #dkpol
1235263685649670144,Kristian Thulesen Dahl,kristianthdahl,2020-03-04,[],“Ånden” den er gal med - som Mette Frederiksen sagde under spørgetiden.... noget er helt galt! https://www.dr.dk/nyheder/politik/pressechef-i-finansministeriet-smaekker-med-doeren-svaer-stilling-hvis-man-ikke-er …
1235104140444876802,Kristian Thulesen Dahl,kristianthdahl,2020-03-04,['#dkpol'],Endnu et klart eksempel på at regeringens forslag til udligning ikke løser opgaven. Er bare endnu en lap på et i forvejen tåbeligt system. Der bør startes forfra!  https://www.dr.dk/nyheder/politik/40-utilfredse-borgmestre-i-brev-de-rige-skal-betale-endnu-mere … #dkpol
1234864817590145024,Kristian Thulesen Dahl,kristianthdahl,2020-03-03,['#dkpol'],"De radikale ønsker at åbne grænserne for migranterne fra Afrika og Mellemøsten. Hvis de får deres vilje, får vi ikke alene svenske tilbage i Danmark men græske og italienske! Absurd udtryk for “solidaritet” i Europa, at vi på den måde også skal synke i knæ... #dkpol"
1233815152115535872,Kristian Thulesen Dahl,kristianthdahl,2020-02-29,['#dkpol'],"Efter de kaotiske scener ved vores grænse i 2015 fik DF indført en nødbremse, der betyder, at vi kan forhindre, at noget lignende sker igen. Dén nødbremse bør iværksættes nu! Læs mere i Berlingske her.... #dkpol https://www.berlingske.dk/samfund/billederne-fra-graensen-til-europa-giver-thulesen-dahl-bange-anelser-og …"
1233753051640532998,Kristian Thulesen Dahl,kristianthdahl,2020-02-29,['#dkpol'],Stormøde på Pejsegården i Brædstrup. Om alt det vand der oversvømmer landbrugsjord og folks ejendomme. Handling hurtigt tak! Hasteforespørgsel i Folketinget er berammet til onsdag den 11. marts. En national plan er nødvendig! #dkpol pic.twitter.com/gif45ABZ9y
1232785213450805248,Kristian Thulesen Dahl,kristianthdahl,2020-02-26,[],"Tja bum bum. Soc dem skal lave en plan.... og have taget et initiativ til at nedbringe co2-udslippet.... ELLERS..... men helt ærligt; hvem tror ikke, det kan ske inden grundlovsdag????"
1232780087625502722,Kristian Thulesen Dahl,kristianthdahl,2020-02-26,['#dkpol'],"Rad=Tomme tønder buldrer😂 De radikale stiller ultimative krav, som de ved bliver opfyldt: Kom med en plan og begyndende CO2-initiativer....mon ikke det kan klares? Puster sig op og får medierne til at falde på halen... men mon ikke danskerne gennemskuer deres stunt! #dkpol"
1232735525112602629,Kristian Thulesen Dahl,kristianthdahl,2020-02-26,['#dkpol'],"DF støtter selvsagt, at der laves en national plan for klima-sikring. Det er en fælles opgave at hjælpe de mange danskere, der kommer i klemme på grund af de klimaændringer, der forekommer. #dkpol"
1232421937189707778,Kristian Thulesen Dahl,kristianthdahl,2020-02-25,['#dkpol'],"Stadig flere skal betale penge for at have dem stående i banken. En meget bekymrende udvikling. Vi bør have en grundig debat om, hvad dette gør ved vores samfund i fremtiden! #dkpol https://www.dr.dk/nyheder/penge/jyske-bank-saenker-negativt-renteloft-til-250000-kroner …"
1231683268988358657,Kristian Thulesen Dahl,kristianthdahl,2020-02-23,['#dkpol'],"Vildt at Soc dem har planlagt angreb på partier, man forhandler udligning med, mens forhandlingerne står på. Det bliver lidt for smart, når S vil bruge sin adgang til statsapparatet på denne måde! Skidt for demokratiet. #dkpol"
1231518171938664448,Kristian Thulesen Dahl,kristianthdahl,2020-02-23,['#dkpol'],Gode nye takter fra Kons om skrappere betingelser for at få dansk statsborgerskab. Så skal vi blot have koblet bl.a en karensperiode på.... så begynder det at ligne noget👍🏼👏 #dkpol
1230791503221575680,Kristian Thulesen Dahl,kristianthdahl,2020-02-21,[],S-regeringen vil ikke hjemsende syrere til sikre områder - nyt løftebrud! - Læs med her. https://danskfolkeparti.dk/s-regeringen-vil-ikke-hjemsende-syrere-til-sikre-omraader-nyt-loeftebrud/ …
1230016971908972544,Kristian Thulesen Dahl,kristianthdahl,2020-02-19,['#dkpol'],Tv2 dækker hele landet. Her til morgen var jeg i tv2 fra Bornholm om udligningsforhandlingerne. Vi skal nemlig fordele ressourcerne i vores land på en meget mere værdig måde end i dag. Og det lægger regeringens forslag overhovedet ikke op til - tværtimod. #dkpol pic.twitter.com/bikyc7wxlU
1229903933474295816,Kristian Thulesen Dahl,kristianthdahl,2020-02-19,['#dkpol'],"Helt håbløst!! Selvfølgelig skal flygtninge hjem, når de ikke længere har behov for beskyttelse! Ellers bliver de jo til indvandrere.... #dkpol https://nyheder.tv2.dk/politik/2020-02-18-regeringen-dropper-at-tvangshjemsende-syrere …"
1228994837812326400,Kristian Thulesen Dahl,kristianthdahl,2020-02-16,['#dkpol'],"Forældrene bør miste opholdsgrundlaget i DK, når de gør sådan noget her! Det er nok i virkeligheden det eneste, de mennesker har respekt for. #dkpol pic.twitter.com/nV6mVhXuy7"
1228737973673496586,Kristian Thulesen Dahl,kristianthdahl,2020-02-15,['#dkpol'],Så er den sag med SAS-kampagnen vist sat godt og grundigt på plads😂. Se med her og kom i godt humør😁 #dkpol https://twitter.com/espersendf/status/1228645155873394688 …
1228333695666356225,Kristian Thulesen Dahl,kristianthdahl,2020-02-14,['#dkpol'],"Vi skal MÅSKE smide fløjlshandskerne...., siger ministeren. Drop det måske! Vi skal istedet tage et hårdt opgør med de parallelsamfund, hvori social kontrol foregår!! #dkpol http://nyheder.tv2.dk/politik/2020-02-14-social-kontrol-kraever-politisk-handling-floejlshandskerne-skal-af-siger-minister …"
1228242965476388868,Kristian Thulesen Dahl,kristianthdahl,2020-02-14,[],Der er godt nok gang i udligningsdebatten i Nordjylland🙃Se med her: Erik Høgh-Sørensen (DF): Så er det sør’me Arnes tur!  http://flaskeposten.nu/af-erik-hoegh-soerensen-df-saa-er-det-soerme-arnes-tur/ … via @FlaskePosten
1227887314921250818,Kristian Thulesen Dahl,kristianthdahl,2020-02-13,['#dkpol'],"Hjørrings S-borgmester rammer plet! Soc dem har lovet meget mere, end deres udspil leverer. En ny lap på et sygt system! Om igen! #dkpol pic.twitter.com/qNRq2NaESZ"
1227577796345679872,Kristian Thulesen Dahl,kristianthdahl,2020-02-12,"['#dkpol', '#dkturisme']",Turisterne elsker Danmark … på trods af den forfærdelige grænsekontrol og den umenneskelige udlændingepolitik! #dkpol #dkturisme https://danskfolkeparti.dk/turisterne-elsker-danmark-paa-trods-af-den-forfaerdelige-graensekontrol-og-den-umenneskelige-udlaendingepolitik/ …
1227139497705574400,Kristian Thulesen Dahl,kristianthdahl,2020-02-11,"['#dkpol', '#dkturisme']","Turismen slår rekord igen i 2019. Husker hvordan der blev argumenteret med, at grænsekontrol ville sætte en stopper for flere turister. Men siden grænsekontrollen er det vist kun gået en vej med turisme til DK😂 #dkpol #dkturisme"
1226493404919554048,Kristian Thulesen Dahl,kristianthdahl,2020-02-09,['#dkpol'],En ung svensker sviner verden til pga manglende indsats for klimaet: Hyldes for sit ungdommelige mod. En ung franskmand tager bladet fra munden omkring islam: Hænges vildt ud og beskyldes for umodenhed pga sin alder.... Panik på venstrefløjen: #dkpol https://www.berlingske.dk/kommentatorer/panik-paa-venstrefloejen-islamkritikken-har-faaet-en-greta-thunberg …
1225182963442290691,Kristian Thulesen Dahl,kristianthdahl,2020-02-05,['#dkpol'],"Radikale er torsdag ude med riven ift samarbejdet med S-regeringen. Men er det ikke bare tomme tønder, der buldrer? For de radikale tør jo alligevel ikke drage konsekvensen af deres kritik: Trække støtten til S-regeringen! #dkpol"
1224335369396682754,Kristian Thulesen Dahl,kristianthdahl,2020-02-03,['#dkpol'],"Godt vores efterretningstjenester er årvågne. Helt uhørt at fremmede magter udkæmper deres indbyrdes konflikter her til lands. Bør rejse debat om, at flere med disse sympatier bør rejse til de lande, de har sympati med. Ikke være her i DK! #dkpol"
1223327584223625217,Kristian Thulesen Dahl,kristianthdahl,2020-01-31,[],Mødtes i aften med nogle af UK’s førende fortalere for Brexit. Spændende - de ser lyst på fremtiden for Storbritannien! pic.twitter.com/5xvQO2ed6J
1222424664020045825,Kristian Thulesen Dahl,kristianthdahl,2020-01-29,['#dkpol'],"Udligning! Er S-forslaget en ny lappeløsning på et helt tosset udligningssystem? Er det derfor, S dygtigt har fået medierne til at gå i selvsving udfra nogle få elementer i dag - men uden vi har regeringens udspil....som vi først må se i morgen? S-spin lykkes igen?? #dkpol"
1222037359958601730,Kristian Thulesen Dahl,kristianthdahl,2020-01-28,['#dkpol'],Klar på R4dio😉 Om religions betydning i DK #dkpol pic.twitter.com/mYm0jAXR6z
1221907432630366208,Kristian Thulesen Dahl,kristianthdahl,2020-01-27,[],Tak for godt samarbejde på Borgen. Har altid været en fornøjelse. Glæder mig til at vore veje krydses igen! God vind til dig fremover!!
1221419256778252289,Kristian Thulesen Dahl,kristianthdahl,2020-01-26,['#dkpol'],Ny fejl med folks data. Helt uacceptabelt! Det skal koste de ansvarlige!! De ramte skal have erstatning. Helt automatisk. Det skal koste at lave sådanne fejl. Vi må have set erstatningsreglerne efter! #dkpol
1220472735815622659,Kristian Thulesen Dahl,kristianthdahl,2020-01-23,[],"Kære Mette, Anede ikke I havde forsøgt at få mig i studiet. Kommer rigtig gerne! Skal vi lave en aftale med det samme?"
1220407952777019392,Kristian Thulesen Dahl,kristianthdahl,2020-01-23,"['#dkpol', '#ældresagen']",Hjørring kommune har bare at rette ind efter Ankestyrelsens afgørelse og give de ældre i kommunen værdige vilkår! DF rejser sagen i Folketinget: Så må en S-minister nemlig sætte S-borgmesteren i Hjørring på plads! #dkpol #ældresagen
1218104431054639104,Kristian Thulesen Dahl,kristianthdahl,2020-01-17,"['#dkpol', '#dkmedier']","Det er MEGET sjældent jeg er enig med @BosseStine ! Men når det endelig sker, må jeg simpelthen ud med det! God artikel her! #dkpol #dkmedier https://www.berlingske.dk/internationalt/danske-eksperter-boeder-er-ikke-nok.-techchefer-der-hacker-vores …"
1216332207498973184,Kristian Thulesen Dahl,kristianthdahl,2020-01-12,[],"“Vi fejrer, at vi i 100 år har levet i fred og fordragelighed med tyskerne side om side”. Sådan siger DR-korrespondent fredag. Flere har siden spurgt mig, om DR har skrevet 2. verdenskrig ud af historien? Mon ikke DR’s egen @DRDetektor vil se på sagen?😂  https://www.dr.dk/drtv/se/tv-avisen-18_30_-iran-anklages-for-at-staa-bag-flystyrt_162371 …"
1216315028334243846,Kristian Thulesen Dahl,kristianthdahl,2020-01-12,['#dkpol'],"Tænk at vi har folk i Danmark, som vil hylde den mand! Viser behovet for en aktiv hjemsendelsespolitik - ikke de lempelser, der sker nu efter valget sidste sommer! #dkpol https://www.dr.dk/nyheder/indland/usa-draebte-iransk-general-nu-skal-han-mindes-pa-radhuspladsen …"
1215895730717626372,Kristian Thulesen Dahl,kristianthdahl,2020-01-11,['#dkpol'],"Dansk Folkeparti er klar til at forhandle om et bedre dagpengesystem. Så beskæftigelsesministeren kan altså ikke bruge den undskyldning, at han ikke har flertal for forbedringer, som han gjorde i går!  Læs artiklen. #dkpol https://www.dr.dk/nyheder/politik/minister-kan-sagtens-forhandle-om-dagpenge-allerede-nu-df-klar-til-sikre-flertal …"
1215601524925259778,Kristian Thulesen Dahl,kristianthdahl,2020-01-10,['#dkpol'],"Hvad er det lige, der sker her? Svigter S? Om lidt skal vi forhandle udligningssystem mellem kommunerne. Her tager DF diskussionen om statslige arb. pladser med til forhandlingsbordet! Ligesom der skal laves en plan for spredning af udd. pladser! #dkpol https://jyllands-posten.dk/premium/indblik/Indland/ECE11865151/regeringen-rykker-statslige-job-fra-provinsen-til-hovedstaden/ …"
1214815853021151232,Kristian Thulesen Dahl,kristianthdahl,2020-01-08,['#dkpol'],"Lettet over at ingen danske soldater ser ud til at være kommet til skade under nattens angreb. I en situation som denne er det vigtigt, at vi slår koldt vand i blodet og også står fast på, at Danmarks sikkerhedspolitiske situation kræver en stærk alliance   med USA og UK. #dkpol"
1213927287139295248,Kristian Thulesen Dahl,kristianthdahl,2020-01-05,['#dkpol'],"Forfærdeligt, hvad der sker i Australien!  DK bør bistå, det vi kan. Jeg vil derfor mandag spørge Udenrigsministeren, om DK har rettet henvendelse med tilbud om hjælp. Vi har dygtige beredskabsfolk og brandfolk, som tidligere har hjulpet fx i Sverige med voldsomme brande. #dkpol"
1213053743824023557,Kristian Thulesen Dahl,kristianthdahl,2020-01-03,['#dkpol'],"Hov! Rekord i vedvarende energi i vores el-forbrug? På grund af beslutninger truffet FØR folketingsvalget? Hmm. Blev danskerne fuppet til at tro, at der er større forskel på blå og rød i energipolitikken, end tilfældet er i virkeligheden? #dkpol https://www.dr.dk/nyheder/viden/klima/halvdelen-af-danmarks-elforbrug-kommer-nu-fra-vind-og-sol …"
1212438157377052674,Kristian Thulesen Dahl,kristianthdahl,2020-01-01,"['#dkpol', '#dkmedier']",Statsministerens nytårstale var meget typisk Mette Frederiksen. Hun siger en masse uden egentlig at sige noget konkret.  Og Arne? Han er åbenbart helt glemt.. #dkpol #dkmedier
1276289557802213377,Kristian Thulesen Dahl,kristianthdahl,2020-06-26,['#dkpol'],Medicinsk kastration. Mon ikke det er den eneste vej frem ift disse modbydelige folk! #dkpol https://nyheder.tv2.dk/2020-03-13-manden-truede-niaarig-til-tavshed-men-saa-skrev-hun-en-seddel-til-sin-mor …
1276289557802213377,Kristian Thulesen Dahl,kristianthdahl,2020-06-26,['#dkpol'],Medicinsk kastration. Mon ikke det er den eneste vej frem ift disse modbydelige folk! #dkpol https://nyheder.tv2.dk/2020-03-13-manden-truede-niaarig-til-tavshed-men-saa-skrev-hun-en-seddel-til-sin-mor …
